iter	RMSE	MAPE
816	7.170268001e-05	8.284208443e-06
817	7.169054814e-05	8.265958014e-06
818	7.167889474e-05	8.248072592e-06
819	7.166770099e-05	8.230544879e-06
820	7.165694885e-05	8.213367721e-06
821	7.164662094e-05	8.196534105e-06
822	7.163670058e-05	8.180037162e-06
823	7.162717175e-05	8.163870157e-06
824	7.161801905e-05	8.148026493e-06
825	7.160922766e-05	8.132499702e-06
826	7.160078337e-05	8.117283446e-06
827	7.159267251e-05	8.102371516e-06
828	7.158488195e-05	8.087757824e-06
829	7.157739907e-05	8.073436406e-06
830	7.157021175e-05	8.059401417e-06
831	7.156330835e-05	8.045647127e-06
832	7.155667768e-05	8.032167922e-06
833	7.155030898e-05	8.018958303e-06
834	7.154419192e-05	8.006012875e-06
835	7.153831658e-05	7.993326356e-06
836	7.153267344e-05	7.980893568e-06
837	7.152725332e-05	7.968709435e-06
838	7.152204743e-05	7.956768985e-06
839	7.151704731e-05	7.945067344e-06
840	7.151224486e-05	7.933599736e-06
841	7.150763225e-05	7.92236148e-06
842	7.150320201e-05	7.911347989e-06
843	7.149894693e-05	7.900554768e-06
844	7.149486009e-05	7.889977411e-06
845	7.149093486e-05	7.879611601e-06
846	7.148716484e-05	7.869453108e-06
847	7.148354391e-05	7.859497784e-06
848	7.148006619e-05	7.849741567e-06
849	7.1476726e-05	7.840180474e-06
850	7.147351792e-05	7.830810603e-06
851	7.147043673e-05	7.821628129e-06
852	7.146747742e-05	7.812629305e-06
853	7.146463516e-05	7.803810458e-06
854	7.146190534e-05	7.795167987e-06
855	7.14592835e-05	7.786698366e-06
856	7.145676539e-05	7.778398137e-06
857	7.145434689e-05	7.770263913e-06
858	7.145202408e-05	7.762292373e-06
859	7.144979317e-05	7.754480264e-06
860	7.144765052e-05	7.746824397e-06
861	7.144559264e-05	7.739321648e-06
862	7.144361619e-05	7.731968953e-06
863	7.144171795e-05	7.724763313e-06
864	7.143989481e-05	7.717701785e-06
865	7.143814382e-05	7.710781488e-06
866	7.143646211e-05	7.703999597e-06
867	7.143484695e-05	7.697353343e-06
868	7.14332957e-05	7.690840015e-06
869	7.143180585e-05	7.684456953e-06
870	7.143037495e-05	7.678201552e-06
871	7.142900067e-05	7.67207126e-06
872	7.142768078e-05	7.666063573e-06
873	7.142641313e-05	7.66017604e-06
874	7.142519565e-05	7.654406258e-06
875	7.142402634e-05	7.648751871e-06
876	7.142290332e-05	7.643210572e-06
877	7.142182474e-05	7.637780099e-06
878	7.142078885e-05	7.632458236e-06
879	7.141979395e-05	7.62724281e-06
880	7.141883844e-05	7.622131692e-06
881	7.141792074e-05	7.617122797e-06
882	7.141703936e-05	7.612214079e-06
883	7.141619286e-05	7.607403536e-06
884	7.141537987e-05	7.602689204e-06
885	7.141459906e-05	7.598069158e-06
886	7.141384915e-05	7.593541514e-06
887	7.141312893e-05	7.589104422e-06
888	7.141243721e-05	7.584756072e-06
889	7.141177286e-05	7.580494689e-06
890	7.141113482e-05	7.576318533e-06
891	7.141052203e-05	7.572225901e-06
892	7.140993349e-05	7.568215121e-06
893	7.140936825e-05	7.564284557e-06
894	7.140882538e-05	7.560432604e-06
895	7.140830399e-05	7.556657691e-06
896	7.140780325e-05	7.552958275e-06
897	7.140732232e-05	7.549332848e-06
898	7.140686043e-05	7.54577993e-06
899	7.140641682e-05	7.54229807e-06
900	7.140599077e-05	7.538885847e-06
901	7.140558159e-05	7.535541868e-06
902	7.14051886e-05	7.532264769e-06
903	7.140481116e-05	7.529053212e-06
904	7.140444867e-05	7.525905886e-06
905	7.140410052e-05	7.522821507e-06
906	7.140376615e-05	7.519798815e-06
907	7.140344502e-05	7.516836577e-06
908	7.140313659e-05	7.513933584e-06
909	7.140284038e-05	7.511088651e-06
910	7.140255589e-05	7.508300616e-06
911	7.140228265e-05	7.505568343e-06
912	7.140202024e-05	7.502890714e-06
913	7.140176821e-05	7.500266638e-06
914	7.140152615e-05	7.497695044e-06
915	7.140129368e-05	7.495174881e-06
916	7.14010704e-05	7.492705122e-06
917	7.140085596e-05	7.490284758e-06
918	7.140065001e-05	7.487912801e-06
919	7.140045222e-05	7.485588284e-06
920	7.140026225e-05	7.483310256e-06
921	7.140007979e-05	7.48107779e-06
922	7.139990456e-05	7.478889972e-06
923	7.139973627e-05	7.476745911e-06
924	7.139957463e-05	7.474644731e-06
925	7.139941939e-05	7.472585575e-06
926	7.13992703e-05	7.470567602e-06
927	7.13991271e-05	7.468589988e-06
928	7.139898958e-05	7.466651927e-06
929	7.139885749e-05	7.464752627e-06
930	7.139873063e-05	7.462891313e-06
931	7.13986088e-05	7.461067225e-06
932	7.139849178e-05	7.459279619e-06
933	7.139837939e-05	7.457527765e-06
934	7.139827146e-05	7.455810948e-06
935	7.139816779e-05	7.454128467e-06
936	7.139806823e-05	7.452479636e-06
937	7.13979726e-05	7.450863782e-06
938	7.139788076e-05	7.449280245e-06
939	7.139779255e-05	7.447728378e-06
940	7.139770784e-05	7.446207549e-06
941	7.139762647e-05	7.444717136e-06
942	7.139754833e-05	7.443256532e-06
943	7.139747328e-05	7.44182514e-06
944	7.139740119e-05	7.440422375e-06
945	7.139733196e-05	7.439047666e-06
946	7.139726547e-05	7.437700451e-06
947	7.139720161e-05	7.436380181e-06
948	7.139714027e-05	7.435086315e-06
949	7.139708137e-05	7.433818327e-06
950	7.139702479e-05	7.432575699e-06
951	7.139697045e-05	7.431357924e-06
952	7.139691826e-05	7.430164503e-06
953	7.139686814e-05	7.428994952e-06
954	7.139682e-05	7.427848791e-06
955	7.139677376e-05	7.426725554e-06
956	7.139672935e-05	7.425624781e-06
957	7.13966867e-05	7.424546024e-06
958	7.139664574e-05	7.423488841e-06
959	7.139660639e-05	7.422452803e-06
960	7.13965686e-05	7.421437485e-06
961	7.139653231e-05	7.420442474e-06
962	7.139649745e-05	7.419467363e-06
963	7.139646398e-05	7.418511754e-06
964	7.139643182e-05	7.417575257e-06
965	7.139640094e-05	7.41665749e-06
966	7.139637128e-05	7.415758079e-06
967	7.139634279e-05	7.414876656e-06
968	7.139631543e-05	7.414012861e-06
969	7.139628915e-05	7.413166342e-06
970	7.139626391e-05	7.412336754e-06
971	7.139623967e-05	7.411523757e-06
972	7.139621638e-05	7.41072702e-06
973	7.139619402e-05	7.409946218e-06
974	7.139617254e-05	7.409181032e-06
975	7.139615191e-05	7.40843115e-06
976	7.13961321e-05	7.407696265e-06
977	7.139611307e-05	7.406976078e-06
978	7.139609479e-05	7.406270295e-06
979	7.139607723e-05	7.405578627e-06
980	7.139606037e-05	7.404900793e-06
981	7.139604418e-05	7.404236516e-06
982	7.139602862e-05	7.403585524e-06
983	7.139601368e-05	7.402947552e-06
984	7.139599934e-05	7.402322339e-06
985	7.139598555e-05	7.40170963e-06
986	7.139597232e-05	7.401109176e-06
987	7.13959596e-05	7.400520731e-06
988	7.139594739e-05	7.399944055e-06
989	7.139593566e-05	7.399378912e-06
990	7.13959244e-05	7.398825072e-06
991	7.139591358e-05	7.398282309e-06
992	7.139590318e-05	7.397750401e-06
993	7.13958932e-05	7.397229131e-06
994	7.139588361e-05	7.396718287e-06
995	7.139587441e-05	7.39621766e-06
996	7.139586556e-05	7.395727045e-06
997	7.139585707e-05	7.395246242e-06
998	7.139584891e-05	7.394775056e-06
999	7.139584107e-05	7.394313293e-06
